news_url,image_url,title,text,source_name,date,topics,sentiment,type,tickers
https://www.youtube.com/watch?v=GXVj1z2Xyak,https://crypto.snapi.dev/images/v1/v/n/bitcoin-tops-44k-as-terras-luna-foundation-stacks-btc-india-passes-crypto-tax-law-121543.jpg,"Bitcoin Tops $44K As Terra's Luna Foundation Stacks BTC, India Passes Crypto Tax Law",Terraform Labs CEO Do Kwon reveals plan to increase UST's bitcoin reserve to $3 billion. Darren Lim of blockchain data firm Nansen provides his analysis on the transaction activity of the LUNA token.,Coindesk,"Fri, 25 Mar 2022 08:44:53 -0400",['taxes'],Positive,Video,"['BTC', 'LUNA']"
https://www.coindesk.com/policy/2022/03/24/city-of-austin-approves-fact-finding-study-for-tax-payments-in-bitcoin-crypto/,https://crypto.snapi.dev/images/v1/u/p/fnb3snunyvamfprk7fiy5ccdr4-121343.jpeg,"City of Austin Approves ‘Fact-Finding Study' for Tax Payments in Bitcoin, Crypto",The Texas city will investigate the feasibility of adopting “bitcoin or other cryptocurrencies” with a study due in mid-June.,Coindesk,"Thu, 24 Mar 2022 18:18:00 -0400",['taxes'],Positive,Article,['BTC']
https://www.coindesk.com/business/2022/03/24/exxonmobil-running-pilot-project-to-supply-flared-gas-for-bitcoin-mining-report/,https://crypto.snapi.dev/images/v1/c/u/usq6qyxl7nhfrpf57733sfj6he-121302.jpg,ExxonMobil Running Pilot Project to Supply Flared Gas for Bitcoin Mining: Report,"The oil giant is looking to make use of natural gas that would otherwise be wasted at sites around the world, according to Bloomberg.",Coindesk,"Thu, 24 Mar 2022 15:25:00 -0400",['mining'],Positive,Article,['BTC']
https://www.youtube.com/watch?v=Aq_dTl3rl6E,https://crypto.snapi.dev/images/v1/i/t/can-lasers-make-bitcoin-mining-more-eco-friendly-120862.jpg,Can Lasers Make Bitcoin Mining More Eco Friendly?,"As part of CoinDesk's Mining Week coverage, CoinDesk's George Kaloudis presents a study suggesting that lasers could be used to create an “optical proof-of-work” consensus, potentially increasing the accessibility of mining and reducing energy consumption.",Coindesk,"Wed, 23 Mar 2022 15:57:12 -0400",['mining'],Neutral,Video,['BTC']
https://www.coindesk.com/layer2/miningweek/2022/03/23/the-state-of-bitcoin-and-ethereum-mining-in-10-charts/,https://crypto.snapi.dev/images/v1/r/j/wttuelygzrdirlom3ufktirczy-120799.jpg,The State of Bitcoin and Ethereum Mining in 10 Charts,It's been a rollercoaster year for Bitcoin and Ethereum mining: Here is what the data shows.,Coindesk,"Wed, 23 Mar 2022 13:35:00 -0400",['mining'],Neutral,Article,"['BTC', 'ETH']"
https://cointelegraph.com/news/price-analysis-3-23-btc-eth-bnb-xrp-luna-ada-sol-avax-dot-doge,https://crypto.snapi.dev/images/v1/0/j/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvyzizodk2ntgtnmi0zc00zmm2lthhyzuty2iwndq4ndnmmddklmpwzw-120764.jpg,"Price analysis 3/23: BTC, ETH, BNB, XRP, LUNA, ADA, SOL, AVAX, DOT, DOGE","Bitcoin and most major altcoins remain close to their overhead resistance levels, indicating the possibility of more upside.",Cointelegraph,"Wed, 23 Mar 2022 12:19:08 -0400",['tanalysis'],Neutral,Article,"['ADA', 'AVAX', 'BNB', 'BTC', 'DOGE', 'LUNA', 'SOL', 'XRP', 'DOT', 'ETH']"
https://cointelegraph.com/news/us-bitcoin-mining-firm-turns-to-harmful-coal-waste-for-energy,https://crypto.snapi.dev/images/v1/1/a/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvndgymtazmtytndljmc00otkwlwe5m2qtm2fhmzy4y2flzge0lmpwzw-120500.jpg,US Bitcoin mining firm turns to harmful coal waste for cleaner energy,"In a bid to make crypto mining more environmentally friendly, Stronghold Digital Mining is turning harmful waste from coal mining into clean energy to power Bitcoin miners.",Cointelegraph,"Wed, 23 Mar 2022 02:53:26 -0400",['mining'],Negative,Article,['BTC']
https://www.coindesk.com/policy/2022/03/22/bitcoin-mining-ban-bill-makes-it-out-of-new-york-state-assembly-committee/,https://crypto.snapi.dev/images/v1/j/9/odjgopn4lrejfnql6uhurxtkgm-120371.png,Bitcoin Mining Ban Bill Makes It Out of New York State Assembly Committee,The legislation aims to put in place a two-year moratorium on the kind of crypto mining used to secure the Bitcoin network.,Coindesk,"Tue, 22 Mar 2022 15:17:00 -0400",['mining'],Negative,Article,['BTC']
https://www.coindesk.com/layer2/miningweek/2022/03/22/why-some-bitcoin-devs-say-lasers-can-cut-minings-energy-costs/,https://crypto.snapi.dev/images/v1/x/x/yikjjuycqrcnphpaabfzmqtwmy-120245.jpg,Why Some Bitcoin Devs Say Lasers Can Cut Mining's Energy Costs,"“Optical proof-of-work” would improve geographic distribution of hashrate and quell fears of climate-related pushback, proponents argue.",Coindesk,"Tue, 22 Mar 2022 10:18:00 -0400",['mining'],Neutral,Article,['BTC']
https://www.coindesk.com/business/2022/03/22/trading-platform-pipe-launches-alternative-financing-solution-for-bitcoin-miners/,https://crypto.snapi.dev/images/v1/h/w/mxvsi53jo5afth4pe4fqqxfcjy-120206.jpg,Trading Platform Pipe Launches Alternative Financing Solution for Bitcoin Miners,The company worked with Compass Mining for several months before launching the product.,Coindesk,"Tue, 22 Mar 2022 09:00:00 -0400",['mining'],Positive,Article,['BTC']
https://cointelegraph.com/news/bitcoin-mining-could-be-good-for-us-energy-independence-research,https://crypto.snapi.dev/images/v1/h/o/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvzwu3ymi5mjgtzwzjny00nmjmlwfkm2ity2y2zgmwytq0zjm4lmpwzw-120015.jpg,Bitcoin mining could be good for US energy independence: Research,Texas representative Pete Sessions made a simple yet powerful statement that the proliferation of the Bitcoin mining industry could promote energy independence in the country.,Cointelegraph,"Mon, 21 Mar 2022 22:02:03 -0400",['mining'],Positive,Article,['BTC']
https://www.coindesk.com/business/2022/03/21/bitcoin-miner-mawson-increases-q4-revenue-79-from-previous-quarter/,https://crypto.snapi.dev/images/v1/w/w/wy3m2fmpg5e37p7v4eunv6kriq-119962.jpg,Bitcoin Miner Mawson Increases Q4 Revenue 79% From Previous Quarter,The company also raised its hashrate guidance for next year by 10%.,Coindesk,"Mon, 21 Mar 2022 16:43:00 -0400",['mining'],Positive,Article,['BTC']
https://cointelegraph.com/news/price-analysis-3-21-btc-eth-bnb-xrp-luna-sol-ada-avax-dot-doge,https://crypto.snapi.dev/images/v1/l/1/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvmjvkntq1mzmtymyxys00zwyzlwe2ntgtzdbizgu5zda4mwm0lmpwzw-119861.jpg,"Price analysis 3/21: BTC, ETH, BNB, XRP, LUNA, SOL, ADA, AVAX, DOT, DOGE","Bitcoin and most major altcoins are attempting to sustain above their immediate support levels, signaling a possible change in the short-term trend.",Cointelegraph,"Mon, 21 Mar 2022 12:01:59 -0400",['tanalysis'],Neutral,Article,"['ADA', 'AVAX', 'BNB', 'BTC', 'DOGE', 'LUNA', 'SOL', 'XRP', 'DOT', 'ETH']"
https://cointelegraph.com/news/eu-vote-on-bitcoin-mining-what-does-it-mean-for-the-industry,https://crypto.snapi.dev/images/v1/0/s/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvngqymgnin2ytmdg0mi00yjc1ltkxyjitnthmowm5y2nmn2y4lmpwzw-119775.jpg,EU vote on Bitcoin mining: What does it mean for the industry?,"A win in the European Parliament, but will mining rules have to change? “Eventually, only PoS will be adopted by blockchain applications.",Cointelegraph,"Mon, 21 Mar 2022 08:43:22 -0400",['mining'],Neutral,Article,['BTC']
https://www.youtube.com/watch?v=rr9OW05Ox0M,https://crypto.snapi.dev/images/v1/p/k/how-much-electricity-does-bitcoin-mining-actually-use-119564.jpg,How Much Electricity Does Bitcoin Mining Actually Use?,"Christine Lee presents data illustrating the environmental impact of the Bitcoin network, looking specifically at global energy consumption and regional carbon emissions. As regulators often target cryptocurrency ESG concerns, Lee highlights areas of the world where bitcoin mining uses emission-free electricity.",Coindesk,"Sun, 20 Mar 2022 10:30:09 -0400",['mining'],Neutral,Video,['BTC']
https://www.youtube.com/watch?v=f-EtlD9Rql4,https://crypto.snapi.dev/images/v1/m/q/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvmgzinmi1yzktmjkzzc00zwrmlwi0mtetyza5mdu3yjewngnmlmpwzw-119030-119256.jpg,"BTC Price Swings Amid Fed Rate Hike, Kazakhstan Mining Crackdown and More","""All About Bitcoin"" Christine Lee speaks to Tech Managing Editor Christie Harkin and Market Analyst Damanick Dantes to review this week's top stories including the Fed rate hike announcement, mining crackdown in Kazakhstan, and a look ahead into next week's major events that could impact the bitcoin markets. Site: https://www.coindesk.com Twitter: https://www.twitter.com/coindesk LinkedIn: https://www.linkedin.com/company/3104779/admin Instagram: https://www.instagram.com/coindesk Facebook: https://www.facebook.com/CoinDesk Newsletters: https://www.coindesk.com/newsletters CoinDesk Podcast Network: https://open.spotify.com/show/2jyIhkvAQhed8AWDZiPpSP Markets Daily Crypto Roundup: https://open.spotify.com/show/7sDXM8BlxsUqzL2IqmLqwE CoinDesk is the leading digital media, events and information services company for the crypto asset and blockchain technology community.",Coindesk,"Fri, 18 Mar 2022 13:56:36 -0400",['mining'],Positive,Video,['BTC']
https://cointelegraph.com/news/price-analysis-3-18-btc-eth-bnb-xrp-luna-sol-ada-avax-dot-doge,https://crypto.snapi.dev/images/v1/3/c/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvztqynwrimtktmmnhzs00n2nhlthmotetztvmnmi2mmjhmgrhlmpwzw-119189.jpg,"Price analysis 3/18: BTC, ETH, BNB, XRP, LUNA, SOL, ADA, AVAX, DOT, DOGE",Select altcoins are outperforming the market despite Bitcoin struggling to sustain the higher levels.,Cointelegraph,"Fri, 18 Mar 2022 11:47:33 -0400",['tanalysis'],Neutral,Article,"['ADA', 'AVAX', 'BNB', 'BTC', 'DOGE', 'LUNA', 'SOL', 'XRP', 'DOT', 'ETH']"
https://cointelegraph.com/news/stranded-no-more-bitcoin-miners-could-help-solve-big-oil-s-gas-problem,https://crypto.snapi.dev/images/v1/i/8/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdivndg5yzlmmjetndewmc00ntg0lwi2mmitnzy4ntgwmtmzmtvmlmpwzw-119166.jpg,Stranded no more? Bitcoin miners could help solve Big Oil's gas problem,Can Bitcoin mining be part of the solution for greenhouse emissions rather than part of the problem?,Cointelegraph,"Fri, 18 Mar 2022 11:03:00 -0400",['mining'],Neutral,Article,['BTC']
https://cointelegraph.com/news/miners-that-hodl-the-most-bitcoin-are-relentlessly-expanding,https://crypto.snapi.dev/images/v1/w/n/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvzgnkyzlmymmtmdu3zi00nmfkltg1ztktmgeyy2uxzwjhzwywlmpwzw-119022.jpg,Miners that hodl the most Bitcoin are ‘relentlessly expanding',"According to a series of mining metrics, not only are miners holding hard, but they're also dramatically increasing their hash rate.",Cointelegraph,"Fri, 18 Mar 2022 04:24:01 -0400",['mining'],Neutral,Article,['BTC']
https://cointelegraph.com/news/crypto-miner-hut-8-posts-record-revenue-as-btc-holdings-surge-100,https://crypto.snapi.dev/images/v1/i/b/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvmmzjntvlmdutyjm2mi00yjizlthhodutngq3otyxyzq5nzrklmpwzw-118818.jpg,Crypto miner Hut 8 posts record revenue as BTC holdings surge 100%,"The financial results weren't all positive, however, as the Bitcoin miner posted a surprise loss in the fourth quarter.",Cointelegraph,"Thu, 17 Mar 2022 12:00:00 -0400",['mining'],Positive,Article,['BTC']
https://www.coindesk.com/business/2022/03/16/riot-blockchain-sees-2022-as-year-of-consolidation-in-bitcoin-mining-sector/,https://crypto.snapi.dev/images/v1/i/u/yq5zl6kepfeexp2cdfnuqdxaxe-118565.jpg,Riot Blockchain Sees 2022 as Year of Consolidation in Bitcoin Mining Sector,The Colorado-based miner beat analysts' estimates for 2021 sales due to a higher company hashrate and bitcoin price.,Coindesk,"Wed, 16 Mar 2022 19:25:00 -0400",['mining'],Neutral,Article,['BTC']
https://cointelegraph.com/news/price-analysis-3-16-btc-eth-bnb-xrp-luna-sol-ada-avax-dot-doge,https://crypto.snapi.dev/images/v1/1/s/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvntjjnte3nmity2jkys00yzhjltkxzdctmgywnjc5yjg1n2vhlmpwzw-118425.jpg,"Price analysis 3/16: BTC, ETH, BNB, XRP, LUNA, SOL, ADA, AVAX, DOT, DOGE","Bitcoin and select altcoins have broken above their immediate resistance levels, indicating the start of a relief rally.",Cointelegraph,"Wed, 16 Mar 2022 11:48:34 -0400",['tanalysis'],Neutral,Article,"['ADA', 'AVAX', 'BNB', 'BTC', 'DOGE', 'LUNA', 'SOL', 'XRP', 'DOT', 'ETH']"
https://www.youtube.com/watch?v=BxS9uCqT5jQ,https://crypto.snapi.dev/images/v1/g/d/swan-bitcoin-ceo-on-role-of-crypto-in-russia-ukraine-conflict-and-the-latest-eu-bill-on-pow-mining-117661.jpg,Swan Bitcoin CEO on Role of Crypto in Russia-Ukraine Conflict and the Latest EU Bill on PoW Mining,"Swan Bitcoin CEO Cory Klippsten joins ""All About Bitcoin"" host Christine Lee to discuss the latest crypto bill that would've have required cryptocurrencies like bitcoin to shift to more environmentally friendly mechanisms. The bill was rejected in the European Parliament committee vote today.",Coindesk,"Mon, 14 Mar 2022 14:50:48 -0400",['mining'],Negative,Video,['BTC']
https://cointelegraph.com/news/price-analysis-3-14-btc-eth-bnb-xrp-luna-sol-ada-avax-dot-doge,https://crypto.snapi.dev/images/v1/t/4/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvnjfmogqxzdutyzfhni00m2ziltk3ytctmdfhzta4ztq1zgfmlmpwzw-117594.jpg,"Price analysis 3/14: BTC, ETH, BNB, XRP, LUNA, SOL, ADA, AVAX, DOT, DOGE",The bounce in Bitcoin and select altcoins increases the possibility of a short-term rise in prices.,Cointelegraph,"Mon, 14 Mar 2022 12:01:00 -0400",['tanalysis'],Neutral,Article,"['ADA', 'AVAX', 'BNB', 'BTC', 'DOGE', 'LUNA', 'SOL', 'XRP', 'DOT', 'ETH']"
https://cointelegraph.com/news/bitcoin-could-crush-russian-ruble-by-rising-another-140-classic-technical-setup-suggests,https://crypto.snapi.dev/images/v1/t/c/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvzgziotizntytmtrjns00njlllwi3mmutmmvmzwy3nzc3mzmxlmpwzw-117574.jpg,"Bitcoin could crush Russian ruble by rising another 140%, classic technical setup suggests","The bullish outlook appears as the Russian central bank imposes stricter capital controls on its citizens, including a ban on using rubles to buy the U.S. dollar.",Cointelegraph,"Mon, 14 Mar 2022 11:45:00 -0400",['tanalysis'],Positive,Article,['BTC']
https://www.coindesk.com/tech/2022/03/11/bitcoin-miners-february-production-fell-on-shorter-month-winter-storm/,https://crypto.snapi.dev/images/v1/a/d/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvogmxzti2ntgtythmos00nmjkltgznmitnjizn2y0mdzhmzqwlmpwzw-116630-116966.jpg,"Bitcoin Miners' February Production Fell on Shorter Month, Winter Storm",Mining power increased for most miners from the previous month as miners continue their growth plans.,Coindesk,"Fri, 11 Mar 2022 15:13:00 -0500",['mining'],Negative,Article,['BTC']
https://cointelegraph.com/news/price-analysis-3-11-btc-eth-bnb-xrp-luna-sol-ada-avax-dot-doge,https://crypto.snapi.dev/images/v1/c/e/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvy2e1mtdizmetnzq2ny00n2njltg2ndmtodzlogzizdaxndg5lmpwzw-116952.jpg,"Price analysis 3/11: BTC, ETH, BNB, XRP, LUNA, SOL, ADA, AVAX, DOT, DOGE",The sharp pullback in BTC and large-cap altcoins indicates that bears have yet to capitulate and that traders continue to sell the top of each breakout.,Cointelegraph,"Fri, 11 Mar 2022 14:30:00 -0500",['tanalysis'],Neutral,Article,"['ADA', 'AVAX', 'BNB', 'BTC', 'DOGE', 'LUNA', 'SOL', 'XRP', 'DOT', 'ETH']"
https://www.youtube.com/watch?v=X7zAuQWGVCI,https://crypto.snapi.dev/images/v1/j/q/bitcoin-price-analysis-returns-to-range-below-40k-support-at-35k-37k-116808.jpg,Bitcoin Price Analysis: Returns to Range Below $40K; Support at $35K-$37K,"Don Kaufman, TheoTrade co-founder, joins “All About Bitcoin” to share his bitcoin price analysis as macro factors cause volatility in the markets all through the globe. While providing insights on BTC's price action, Kaufman explains how economic instability and fear can influence the price of oil and other assets.",Coindesk,"Fri, 11 Mar 2022 09:45:01 -0500",['tanalysis'],Neutral,Video,['BTC']
https://cointelegraph.com/news/while-bitcoin-price-starts-2022-with-a-slump-mining-difficulty-is-on-the-rise,https://crypto.snapi.dev/images/v1/q/g/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvotuznjyxzmytnje3yy00zgzklthmmdgtzdm0ndeynjqzmza1lmpwzw-116431.jpg,"While Bitcoin price starts 2022 with a slump, mining difficulty is on the rise",Bitcoin difficulty for miners has been increasing to all-time high levels this year amidst price volatility.,Cointelegraph,"Thu, 10 Mar 2022 09:03:00 -0500",['mining'],Negative,Article,['BTC']
https://cointelegraph.com/news/price-analysis-3-9-btc-eth-bnb-xrp-luna-sol-ada-avax-dot-doge,https://crypto.snapi.dev/images/v1/e/y/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvndbhotu4zdgtmmflos00mje5ltgzogitnmmznjvjmdm3otc0lmpwzw-116124.jpg,"Price analysis 3/9: BTC, ETH, BNB, XRP, LUNA, SOL, ADA, AVAX, DOT, DOGE","Bitcoin and several altcoins are showing early signs that the bear trend could be ending, but overcoming higher levels may prove to be a challenge.",Cointelegraph,"Wed, 09 Mar 2022 13:22:12 -0500",['tanalysis'],Neutral,Article,"['ADA', 'AVAX', 'BNB', 'BTC', 'DOGE', 'LUNA', 'SOL', 'XRP', 'DOT', 'ETH']"
https://cointelegraph.com/news/bitcoin-price-holds-key-support-level-can-btc-rebound-to-43k-next,https://crypto.snapi.dev/images/v1/d/t/840-ahr0chm6ly9zmy5jb2ludgvszwdyyxbolmnvbs91cgxvywrzlziwmjitmdmvytk1mjiymdatodc2os00y2e4lwezytktzjbhm2u3m2jmyti3lmpwzw-115639.jpg,Bitcoin price holds key support level — Can BTC rebound to $43K next?,"Relief rally hopes rise as BTC price remains stuck inside the $34,000-$45,000 range.",Cointelegraph,"Tue, 08 Mar 2022 11:45:46 -0500",['tanalysis'],Neutral,Article,['BTC']
https://www.youtube.com/watch?v=zGMtBn7cx6M,https://crypto.snapi.dev/images/v1/q/6/can-bitcoins-price-reach-1m-bitcoin-price-analysis-115638.jpg,Can Bitcoin's Price Reach $1M? - Bitcoin Price Analysis,"Lark Davis, crypto analyst and author of Wealth Mastery Investor Report, joins “All About Bitcoin” to explain why bitcoin will eventually be worth $1 million. Plus, a conversation about Russia's taxation on exchanging rubles for dollars or euros and the limited supply of bitcoin.",Coindesk,"Tue, 08 Mar 2022 11:30:07 -0500",['tanalysis'],Neutral,Video,['BTC']
